"","#features","#attributes","#binary constraints","#edges in BIG","#edges in Mutex graph","#mandatory relations","#mutex groups","#or groups","#xor groups","#implies","#excludes","#complex constraints","#cross tree constraints","#variables","#configurations","#distinct configurations","max domain size","real max domain size","enable or groups","Synthesis","Domain extraction","Feature and attribute extraction","Binary implications","Sicstus","Implication and Mutex graph","Hierarchy","Place attributes","Mandatory features","Feature groups","Mutex","Or","Xor","Group processing","Cross tree constraints","Binary implies","Binary excludes","Complex constraints","AFM construction","#output configurations","product generation stopped"
"2232",22,29,11717,21,1,0,1,0,0,0,0,604,604,50,20,20,10,10,"false",2269,11,6,1699,850,24,22,17,1,22,14,0,3,3,464,4,3,457,1,NA,NA
"2233",22,29,11795,22,0,0,0,0,0,1,0,681,682,50,20,20,10,10,"false",2285,11,6,1714,866,20,22,18,0,18,11,1,0,4,472,3,2,467,1,NA,NA
"2234",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803352,52,5,2824,2149,16,23,10,1,1800041,12,1800023,1,4,379,4,1,374,1,1000000,"true"
"2235",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803424,51,6,2952,2277,17,22,11,1,1800036,12,1800018,1,4,327,4,1,322,1,NA,NA
"2236",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803431,53,5,2912,2237,16,22,12,0,1800036,12,1800019,0,4,373,4,1,368,1,NA,NA
"2237",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803446,55,6,2961,2287,17,22,11,1,1800044,11,1800027,1,4,327,3,2,322,2,NA,NA
"2238",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803455,52,5,2931,2253,16,22,11,1,1800036,11,1800019,1,4,378,3,2,373,1,1000000,"true"
"2239",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803455,56,5,2921,2243,16,22,11,1,1800036,12,1800019,0,4,384,3,2,379,1,1000000,"true"
"2240",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803492,50,6,2962,2272,15,22,11,1,1800036,12,1800018,1,4,385,3,2,380,2,NA,NA
"2241",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803494,51,5,3031,2344,16,22,11,1,1800036,12,1800018,1,4,319,3,2,314,1,NA,NA
"2242",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803496,51,5,2969,2293,16,22,11,0,1800036,12,1800019,0,4,383,3,1,378,2,1000000,"true"
"2243",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803529,54,6,2995,2316,16,22,11,1,1800036,11,1800019,1,3,385,3,2,379,1,1000000,"true"
"2244",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803583,52,6,3228,2488,30,38,10,1,1799825,11,1799753,0,59,390,4,1,385,2,1000000,"true"
"2245",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803667,51,5,3145,2461,17,22,12,0,1800036,11,1800019,1,4,376,3,2,371,2,NA,NA
"2246",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803708,52,5,3005,2328,17,22,11,1,1800208,11,1800192,0,4,385,4,1,380,1,1000000,"true"
"2247",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803734,51,5,2898,2222,17,22,10,1,1800402,12,1800384,1,4,326,4,1,321,1,NA,NA
"2248",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803828,55,5,2910,2231,16,22,12,1,1800424,11,1800408,0,4,380,3,1,376,1,NA,NA
"2249",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1804005,55,6,3425,2546,44,38,11,1,1800063,11,1800047,0,4,321,3,1,316,1,NA,NA
"2250",23,18,4094,22,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1805272,54,5,4918,4157,27,39,11,0,1799745,12,1799727,1,4,385,3,2,380,1,NA,NA
"2251",23,18,4094,22,0,0,0,0,0,0,0,1,1,40,1000,1000,10,10,"true",1803374,51,5,2909,2235,16,22,11,1,1800036,11,1800019,1,4,320,3,2,315,1,1000000,"true"
"2252",23,18,4094,22,0,0,0,0,0,0,0,2,2,40,1000,1000,10,10,"true",1804008,51,5,3296,2571,57,46,10,1,1800113,12,1800096,0,4,392,4,1,387,1,NA,NA
"2253",23,24,426,117,20,4,0,0,0,69,20,0,89,50,5,5,10,2,"false",851,7,23,698,539,22,29,16,2,39,33,0,1,3,14,6,3,5,1,NA,NA
"2254",23,24,432,129,52,1,2,0,1,74,49,0,123,50,5,5,10,2,"false",883,8,22,690,533,25,28,9,9,75,63,1,4,5,16,5,5,5,1,NA,NA
"2255",23,25,388,115,46,0,0,0,1,78,45,0,123,50,5,5,10,2,"false",861,8,22,679,518,24,28,16,0,65,56,0,3,4,16,5,6,5,1,NA,NA
"2256",23,26,364,88,12,5,0,0,0,37,12,0,49,50,5,5,10,2,"false",832,8,22,689,528,19,29,16,2,32,26,1,0,4,14,7,3,4,1,NA,NA
"2257",23,26,402,111,23,6,0,0,0,55,23,0,78,50,5,5,10,2,"false",844,7,22,689,530,21,29,16,2,40,34,1,0,4,16,7,3,5,1,NA,NA
"2258",23,26,450,133,44,4,2,0,0,62,42,0,104,50,5,5,10,2,"false",883,8,22,697,539,25,30,17,2,65,56,0,3,4,17,6,6,5,0,NA,NA
"2259",23,27,376,119,25,3,1,0,0,62,24,0,86,50,5,5,10,2,"false",856,8,22,691,532,22,28,17,2,49,39,0,3,5,16,7,4,5,1,NA,NA
"2260",23,27,416,120,29,4,1,0,1,48,27,0,75,50,5,5,10,2,"false",885,7,23,711,554,23,28,17,3,53,43,0,4,5,19,9,5,5,1,NA,NA
"2261",23,27,446,112,29,3,1,0,0,60,28,0,88,50,5,5,10,2,"false",854,8,23,685,524,23,28,17,2,50,40,0,3,5,17,7,5,5,1,NA,NA
"2262",23,27,448,139,54,4,3,0,0,58,51,0,109,50,5,5,10,2,"false",888,7,22,691,533,26,29,10,9,75,65,1,3,4,18,7,6,4,0,NA,NA
"2263",23,28,6826,121,24,2,0,0,0,74,24,1692,1790,50,5,5,10,5,"false",1708,7,7,1219,631,27,29,20,2,42,36,1,0,4,351,7,3,341,2,NA,NA
"2264",23,28,7012,131,39,2,1,0,2,74,36,1521,1631,50,5,5,10,5,"false",1749,7,7,1240,636,29,28,19,2,62,51,0,4,5,352,7,5,340,1,NA,NA
"2265",23,28,7230,114,38,0,0,0,1,73,37,1632,1742,50,5,5,10,5,"false",1772,7,7,1262,653,27,27,20,1,59,50,1,3,3,357,5,6,346,2,NA,NA
"2266",23,28,7273,100,69,3,2,0,0,58,67,1660,1785,50,5,5,10,5,"false",1855,8,7,1299,686,30,27,20,2,88,76,0,5,5,371,4,7,359,1,NA,NA
"2267",23,28,8674,43,6,0,0,0,0,13,6,1091,1110,50,10,10,10,7,"false",1958,9,6,1442,709,26,23,18,1,26,20,0,1,4,405,5,3,397,1,NA,NA
"2268",23,28,9108,53,21,1,1,0,0,17,20,1145,1182,50,10,10,10,8,"false",2020,8,7,1479,739,27,24,18,2,47,38,0,3,5,405,5,5,395,1,NA,NA
"2269",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4682,65,6,4043,3191,20,22,18,1,18,12,0,1,4,486,27,2,457,1,1000000,"true"
"2270",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4688,64,6,4081,3235,20,22,17,1,18,12,0,1,4,455,27,2,426,1,1000000,"true"
"2271",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4705,64,5,4078,3230,20,22,18,1,18,12,0,1,4,475,28,2,444,1,1000000,"true"
"2272",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4740,64,6,4132,3286,20,23,16,1,18,11,1,0,4,457,27,1,429,2,1000000,"true"
"2273",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4744,64,6,4141,3291,21,22,18,0,19,12,1,0,4,450,27,2,421,2,1000000,"true"
"2274",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4800,63,6,4190,3343,20,22,17,1,18,12,0,1,4,459,4,2,453,2,1000000,"true"
"2275",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4808,63,6,4156,3308,20,22,17,1,41,11,1,0,28,480,4,2,474,1,1000000,"true"
"2276",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4814,64,5,4210,3361,20,22,16,1,18,12,0,1,4,454,27,2,425,2,1000000,"true"
"2277",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4817,63,6,4142,3294,20,22,16,1,18,12,0,1,4,524,27,2,495,2,1000000,"true"
"2278",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4822,63,6,4209,3360,20,22,17,1,17,11,0,1,4,463,28,1,434,1,1000000,"true"
"2279",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4826,63,6,4220,3372,20,22,17,1,18,12,0,1,4,456,28,1,427,1,1000000,"true"
"2280",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4832,64,6,4229,3386,21,22,16,1,18,12,0,1,4,453,28,2,423,1,1000000,"true"
"2281",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4836,62,6,4193,3347,20,22,17,1,19,12,1,0,4,493,27,2,464,1,1000000,"true"
"2282",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4838,66,6,4224,3378,20,23,17,0,19,12,1,0,4,459,27,1,431,1,1000000,"true"
"2283",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4860,64,6,4253,3402,21,22,16,1,18,12,0,1,4,457,4,2,451,1,1000000,"true"
"2284",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4901,64,6,4247,3402,20,22,17,1,18,11,1,0,4,503,27,1,474,1,1000000,"true"
"2285",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4915,63,6,4259,3413,21,22,17,1,18,12,0,1,4,506,28,1,477,1,1000000,"true"
"2286",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4937,64,6,4334,3487,20,22,17,0,18,12,1,0,4,450,28,1,420,2,1000000,"true"
"2287",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",5007,62,6,4352,3504,20,22,18,1,18,11,1,0,5,503,28,2,473,2,1000000,"true"
"2288",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1804720,63,6,3953,3116,20,23,17,1,1800060,12,1800043,0,4,575,4,1,570,1,1000000,"true"
"2289",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1804726,65,6,3906,3058,20,22,17,1,1800061,12,1800043,0,4,624,3,2,619,1,1000000,"true"
"2290",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1804969,65,6,4181,3329,20,23,16,1,1800073,12,1800055,1,4,582,4,1,577,1,1000000,"true"
"2291",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1804976,65,6,4214,3365,21,22,17,1,1800064,11,1800048,0,4,564,4,1,559,1,1000000,"true"
"2292",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1804996,63,6,4171,3321,20,22,17,1,1800060,11,1800043,1,4,632,3,2,627,1,1000000,"true"
"2293",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1805004,62,6,4196,3346,20,23,16,1,1800036,12,1800019,0,4,640,4,1,635,2,1000000,"true"
"2294",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1805010,62,6,4231,3384,21,22,16,1,1800068,12,1800050,1,3,580,3,2,575,2,1000000,"true"
"2295",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1805016,63,6,4255,3403,20,22,16,1,1800061,12,1800043,1,4,568,3,2,563,1,NA,NA
"2296",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1805112,63,6,4310,3463,20,23,17,1,1800061,12,1800043,1,4,608,3,2,603,1,1000000,"true"
"2297",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1805242,61,6,4431,3583,20,22,17,1,1800061,12,1800043,1,4,618,3,2,613,2,1000000,"true"
"2298",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7469,72,6,6869,5908,21,21,17,0,17,11,0,1,4,442,4,2,436,1,NA,NA
"2299",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7497,74,6,6882,5921,20,22,18,1,18,12,0,1,4,454,4,2,448,1,NA,NA
"2300",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7502,71,6,6901,5936,20,22,17,1,18,11,1,0,4,441,3,2,436,2,NA,NA
"2301",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7570,72,6,6960,6001,20,22,16,1,17,11,1,0,4,451,3,2,445,2,NA,NA
"2302",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7625,73,6,7029,6061,20,22,17,1,18,11,1,0,4,434,3,2,429,2,NA,NA
"2303",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7680,73,6,7051,6096,20,22,17,1,18,12,0,1,4,468,4,1,463,1,NA,NA
"2304",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7770,71,5,7156,6192,20,22,17,0,18,12,0,1,4,457,4,2,451,1,NA,NA
"2305",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7866,73,5,7239,6278,20,22,16,0,18,12,1,0,4,467,4,2,461,1,NA,NA
"2306",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7932,71,6,7320,6355,21,22,17,1,18,12,0,0,4,452,3,2,447,2,NA,NA
"2307",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7934,73,5,7309,6344,21,22,18,0,18,12,0,1,4,466,4,2,460,1,NA,NA
"2308",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",8020,73,6,7370,6405,21,22,17,0,18,12,0,1,4,489,4,2,483,2,NA,NA
"2309",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",8043,73,5,7432,6479,20,22,18,1,18,12,0,1,4,452,4,2,446,1,NA,NA
"2310",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",22595,102,6,21983,20729,19,22,17,1,17,11,0,1,4,425,4,1,420,2,NA,NA
"2311",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",23523,110,6,22876,21648,19,22,17,0,18,12,0,1,4,451,4,1,446,2,NA,NA
"2312",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",23567,106,6,22921,21699,20,23,16,1,18,12,0,1,4,454,4,1,449,1,NA,NA
"2313",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",23620,113,6,22998,21787,20,22,17,1,17,11,1,0,4,423,4,2,417,2,NA,NA
"2314",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",23845,111,6,23204,21983,20,23,17,1,17,11,0,1,4,443,4,1,438,1,NA,NA
"2315",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",24153,99,6,23528,22305,21,22,17,1,18,12,1,0,4,437,3,2,432,1,NA,NA
"2316",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",24249,107,6,23624,22417,21,22,17,1,18,12,0,1,4,431,4,1,425,1,NA,NA
"2317",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",24296,103,6,23663,22439,21,22,17,1,18,12,0,1,4,442,4,1,437,2,NA,NA
"2318",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",24534,107,6,23875,22659,21,22,17,1,18,12,0,1,4,465,4,1,459,1,NA,NA
"2319",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",24573,108,6,23918,22709,20,22,17,1,18,12,0,1,4,459,4,1,454,2,NA,NA
"2320",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",24620,104,6,23945,22733,20,22,17,1,18,12,0,1,4,483,4,1,478,1,NA,NA
"2321",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",24636,109,6,24005,22779,21,22,17,1,18,12,0,1,4,433,4,1,428,2,NA,NA
"2322",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",25005,108,5,24351,23129,21,22,17,1,18,12,0,1,4,458,4,1,453,1,NA,NA
"2323",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",25620,114,6,24987,23756,20,22,15,0,18,11,1,0,4,436,4,2,430,1,NA,NA
"2324",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",49906,178,6,49202,47633,21,22,18,1,17,11,1,0,4,438,4,2,432,2,1000000,"true"
"2325",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",52322,183,6,51600,50024,20,22,17,1,18,11,1,0,4,450,3,2,445,2,1000000,"true"
"2326",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",52752,181,6,52053,50450,19,22,17,1,18,12,0,1,4,433,3,1,428,1,1000000,"true"
"2327",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",52768,176,6,52063,50484,20,22,18,0,18,12,0,1,4,442,4,2,436,2,1000000,"true"
"2328",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",55863,175,6,55116,53538,20,22,16,1,17,11,1,0,4,486,4,2,480,1,1000000,"true"
"2329",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",57754,177,6,57063,55482,19,22,16,0,18,12,0,1,4,431,4,1,426,1,3000000,"true"
"2330",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",58004,172,5,57304,55708,20,22,18,1,18,11,1,0,4,439,3,2,434,1,3000000,"true"
"2331",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",59024,170,6,58330,56736,19,22,16,1,17,11,1,0,4,440,4,2,434,2,1000000,"true"
"2332",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",59229,173,6,58540,56958,20,22,17,1,18,11,1,0,4,428,3,2,423,2,1000000,"true"
"2333",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",59552,169,6,58836,57259,20,22,18,1,17,11,1,0,4,460,3,2,454,1,3000000,"true"
"2334",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",59569,178,6,58822,57231,20,22,17,1,18,11,0,0,4,481,3,2,476,2,1000000,"true"
"2335",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",60486,189,6,59766,58197,21,22,40,1,18,12,0,1,4,421,4,1,416,1,3000000,"true"
"2336",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",60568,184,6,59871,58281,20,23,17,1,17,11,1,0,4,425,4,2,419,1,1000000,"true"
"2337",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",61009,171,6,60324,58709,19,21,17,1,18,12,0,1,4,429,4,1,424,2,1000000,"true"
"2338",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",61034,177,6,60341,58741,19,22,16,1,18,12,0,1,4,432,3,2,427,1,1000000,"true"
"2339",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",61265,171,6,60553,58963,21,22,18,1,18,11,1,0,4,453,3,2,448,1,1000000,"true"
"2340",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",62364,181,6,61624,60064,20,22,17,1,18,12,0,1,4,472,4,1,467,1,3000000,"true"
"2341",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",63228,176,6,62555,60960,19,22,16,1,18,12,0,1,4,411,4,1,406,1,1000000,"true"
"2342",23,28,9144,22,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",64430,163,6,63729,62145,21,22,17,1,17,11,1,0,4,451,4,2,445,2,1000000,"true"
"2343",23,28,9144,22,0,0,0,0,0,0,0,1,1,50,1000,1000,10,10,"false",4677,65,6,4071,3224,21,22,16,1,18,12,0,1,4,454,28,2,424,1,1000000,"true"
"2344",23,28,9144,22,0,0,0,0,0,0,0,1,1,50,1000,1000,10,10,"false",4770,65,5,4109,3258,20,22,16,1,18,12,1,0,4,509,27,2,480,2,1000000,"true"
"2345",23,28,9144,22,0,0,0,0,0,0,0,1,1,50,1000,1000,10,10,"false",4795,63,6,4182,3332,21,22,16,1,18,12,0,1,4,462,27,1,434,1,1000000,"true"
"2346",23,28,9144,22,0,0,0,0,0,0,0,1,1,50,1000,1000,10,10,"false",4829,64,6,4171,3321,20,22,17,1,18,11,1,0,4,507,27,1,478,2,1000000,"true"
"2347",23,28,9144,22,0,0,0,0,0,0,0,1,1,50,1000,1000,10,10,"false",4836,64,6,4223,3371,21,22,16,1,18,12,0,1,4,463,28,2,433,1,1000000,"true"
"2348",23,28,9144,22,0,0,0,0,0,0,0,1,1,50,1000,1000,10,10,"false",4852,64,6,4244,3391,20,23,16,1,18,12,0,1,4,456,28,2,426,2,1000000,"true"
"2349",23,28,9144,22,0,0,0,0,0,0,0,1,1,50,1000,1000,10,10,"false",4860,64,6,4236,3391,21,22,16,1,19,12,1,0,4,473,27,2,444,1,1000000,"true"
"2350",23,28,9144,22,0,0,0,0,0,0,0,1,1,50,1000,1000,10,10,"true",1804902,63,5,4106,3254,20,23,16,1,1800072,12,1800054,1,4,594,3,1,589,1,1000000,"true"
"2351",23,28,9144,22,0,0,0,0,0,0,0,1,1,50,1000,1000,10,10,"true",1805152,62,5,4383,3538,21,22,18,1,1800060,11,1800043,1,4,577,3,2,572,1,1000000,"true"
"2352",23,28,9144,22,0,0,0,0,0,0,0,2,2,50,1000,1000,10,10,"false",4765,64,5,4170,3322,20,22,17,1,19,12,1,0,4,444,27,2,415,1,1000000,"true"
"2353",23,28,9144,22,0,0,0,0,0,0,0,2,2,50,1000,1000,10,10,"true",1804950,64,6,4178,3328,21,22,16,1,1800061,12,1800043,1,4,579,4,1,574,1,1000000,"true"
"2354",23,28,9144,22,0,0,0,0,0,0,0,47,47,50,500,500,10,10,"false",3160,42,5,2527,1747,19,22,16,1,18,12,0,1,4,505,4,1,499,1,NA,NA
"2355",23,28,9144,22,0,0,0,0,0,0,0,48,48,50,500,500,10,10,"false",3215,43,6,2579,1799,20,22,17,1,17,11,1,0,4,507,4,2,501,2,NA,NA
"2356",23,28,9144,22,0,0,0,0,0,0,0,50,50,50,500,500,10,10,"false",3197,45,5,2560,1784,20,22,17,1,18,12,0,1,4,507,4,1,502,1,NA,NA
"2357",23,28,9144,22,0,0,0,0,0,0,0,50,50,50,500,500,10,10,"false",3271,43,6,2636,1843,19,22,16,1,18,12,0,1,4,508,4,2,502,1,NA,NA
"2358",23,28,9144,22,0,0,0,0,0,0,0,51,51,50,500,500,10,10,"false",3256,44,5,2625,1830,19,23,15,1,18,11,1,0,4,504,3,2,499,1,NA,NA
"2359",23,28,9144,22,0,0,0,0,0,0,0,53,53,50,500,500,10,10,"false",3219,44,6,2590,1793,19,22,15,1,18,12,0,1,4,502,4,1,496,1,NA,NA
"2360",23,28,9144,22,0,0,0,0,0,0,0,55,55,50,500,500,10,10,"false",3230,43,5,2664,1883,19,22,17,1,18,12,0,1,4,437,4,1,432,1,NA,NA
"2361",23,28,9144,22,0,0,0,0,0,0,0,60,60,50,500,500,10,10,"false",3146,44,6,2507,1719,20,22,16,1,18,12,0,1,4,509,4,1,504,2,NA,NA
"2362",23,28,9144,22,0,0,0,0,0,0,0,60,60,50,500,500,10,10,"false",3241,45,5,2607,1828,20,23,16,1,18,12,0,1,4,504,4,1,499,1,NA,NA
"2363",23,28,9144,22,0,0,0,0,0,0,0,60,60,50,500,500,10,10,"false",3303,43,5,2671,1876,19,22,15,1,18,12,0,1,4,506,4,1,501,1,NA,NA
"2364",23,28,9144,22,0,0,0,0,0,0,0,67,67,50,500,500,10,10,"false",3210,43,6,2570,1782,19,23,15,1,18,12,1,0,4,513,4,2,507,1,NA,NA
"2365",23,28,9144,22,0,0,0,0,0,0,0,71,71,50,500,500,10,10,"false",3253,44,5,2621,1828,20,22,15,1,18,12,0,1,4,503,4,1,498,2,NA,NA
"2366",23,28,9144,22,0,0,0,0,0,0,0,337,337,50,200,200,10,10,"false",2577,61,7,1966,1179,19,22,16,1,18,12,0,1,4,465,4,1,460,1,NA,NA
"2367",23,28,9144,22,0,0,0,0,0,0,0,341,341,50,200,200,10,10,"false",2516,60,8,1923,1148,19,23,15,1,17,11,1,0,4,446,3,2,441,2,NA,NA
"2368",23,28,9144,22,0,0,0,0,0,0,0,351,351,50,200,200,10,10,"false",2536,32,7,1961,1181,18,23,15,1,18,11,1,0,4,459,3,2,454,1,NA,NA
"2369",23,28,9144,22,0,0,0,0,0,0,0,351,351,50,200,200,10,10,"false",2541,61,8,1918,1149,20,22,18,0,19,12,1,0,4,472,3,2,467,2,NA,NA
"2370",23,28,9144,22,0,0,0,0,0,0,0,357,357,50,200,200,10,10,"false",2559,62,7,1952,1171,19,22,16,1,18,12,0,1,4,460,4,1,454,1,NA,NA
"2371",23,28,9144,22,0,0,0,0,0,0,0,374,374,50,200,200,10,10,"false",2596,60,8,1975,1198,20,23,17,1,18,11,1,0,5,472,4,1,467,1,NA,NA
"2372",23,28,9144,22,0,0,0,0,0,0,0,381,381,50,200,200,10,10,"false",2568,59,7,1972,1197,19,22,15,1,18,12,0,1,4,451,4,1,446,2,NA,NA
"2373",23,28,9144,22,0,0,0,0,0,0,0,404,404,50,200,200,10,10,"false",2584,61,7,1988,1200,19,22,15,1,19,12,1,0,4,447,3,2,442,2,NA,NA
"2374",23,28,9144,22,0,0,0,0,0,0,0,413,413,50,200,200,10,10,"false",2565,60,8,1959,1174,20,22,15,1,18,12,0,1,4,458,4,1,453,2,NA,NA
"2375",23,28,9145,22,0,0,0,0,0,0,0,394,394,50,200,200,10,10,"false",2630,60,8,2022,1242,19,23,15,1,18,11,1,0,4,461,3,2,456,1,NA,NA
"2376",23,28,9145,22,0,0,0,0,0,0,0,421,421,50,200,200,10,10,"false",2617,61,7,2003,1217,20,23,15,1,18,12,0,1,4,466,4,1,461,1,NA,NA
